MJD mag magerr band
61010.945763899945 18.724700927734375 0.08170399814844131 ZTF_g
61017.739965300076 18.746599197387695 0.09266199916601181 ZTF_r
61017.81711809989 18.65130043029785 0.08624999970197678 ZTF_g
61021.765150499996 18.75629997253418 0.08233600109815598 ZTF_r
61021.78637730004 18.66309928894043 0.07109600305557251 ZTF_g
61024.79785879981 18.643699645996094 0.07010000199079514 ZTF_g
61024.82940969989 18.722700119018555 0.07761599868535995 ZTF_r
61026.82348380005 18.749000549316406 0.07775899767875671 ZTF_r
61026.927615699824 18.665599822998047 0.11141800135374069 ZTF_g
61029.76127310004 18.695999145507812 0.06507200002670288 ZTF_g
61029.80217589997 18.70479965209961 0.06906100362539291 ZTF_r
61031.79751159996 18.670400619506836 0.07059799879789352 ZTF_g
61031.863298600074 18.75979995727539 0.07611300051212311 ZTF_r
61038.756585599855 18.61079978942871 0.07687299698591232 ZTF_g
61038.77984949993 18.757400512695312 0.11376400291919708 ZTF_r
61049.73753469996 19.034099578857422 0.16065800189971924 ZTF_r
61049.7970718001 18.845500946044922 0.12343499809503555 ZTF_g
61051.735347200185 18.81170082092285 0.16804200410842896 ZTF_g
61051.79475690005 18.883800506591797 0.10433000326156616 ZTF_r
61053.80616899999 18.755599975585938 0.12090799957513809 ZTF_g
61055.7468634001 18.822599411010742 0.08693700283765793 ZTF_g
61055.7952083 18.85810089111328 0.0901160016655922 ZTF_r
61057.7263656999 18.8656005859375 0.14888599514961243 ZTF_g
61057.8228703998 18.854700088500977 0.13095900416374207 ZTF_r
61059.741504599806 18.841800689697266 0.08360999822616577 ZTF_g
61059.77527779993 18.874500274658203 0.10764099657535553 ZTF_r
61061.73938659998 18.862499237060547 0.08297300338745117 ZTF_g
61061.78048609989 18.920000076293945 0.07462599873542786 ZTF_r
61067.6525347 18.841999053955078 0.1021990031003952 ZTF_g
61067.6882755002 18.928800582885742 0.10178299993276596 ZTF_r
61072.870763900224 18.89299964904785 0.34217700362205505 ZTF_g
61074.66173609998 18.96419906616211 0.12146099656820297 ZTF_g
61074.79633100005 18.912399291992188 0.1328119933605194 ZTF_r
61076.645312500186 19.119300842285156 0.11766699701547623 ZTF_r
61076.69090279983 19.153099060058594 0.11642199754714966 ZTF_g
61079.67460650019 19.190399169921875 0.12186100333929062 ZTF_r
61079.67554400023 19.222999572753906 0.11676099896430969 ZTF_r
61079.71504630009 19.136600494384766 0.12490200251340866 ZTF_g
61079.7165045999 19.0935001373291 0.10914400219917297 ZTF_g
61080.70509260008 19.09480094909668 0.10368700325489044 ZTF_r
61080.706666700076 19.22010040283203 0.10257100313901901 ZTF_r
61080.76571760001 19.14620018005371 0.12992900609970093 ZTF_g
